,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout_rate,param_epochs,param_learning_rate,param_lstm_units,param_num_lstm_layers,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,36.51492683092753,1.7821560858656986,0.624449888865153,0.041164935469548185,32,0.2,20,0.001,64,1,"{'batch_size': 32, 'dropout_rate': 0.2, 'epochs': 20, 'learning_rate': 0.001, 'lstm_units': 64, 'num_lstm_layers': 1}",0.7429253324241392,0.737380627557981,0.7551159618008185,0.7451406405943128,0.007407933265219596,4
1,56.90980267524719,0.061781845608109426,1.026224931081136,0.024049257763581952,32,0.2,20,0.001,64,2,"{'batch_size': 32, 'dropout_rate': 0.2, 'epochs': 20, 'learning_rate': 0.001, 'lstm_units': 64, 'num_lstm_layers': 2}",0.7548585066484828,0.7360163710777626,0.7585266030013642,0.7498004935758699,0.009861212146439369,3
2,87.05300800005595,0.2957611287213393,0.7154481410980225,0.1580534631076831,32,0.2,50,0.001,64,1,"{'batch_size': 32, 'dropout_rate': 0.2, 'epochs': 50, 'learning_rate': 0.001, 'lstm_units': 64, 'num_lstm_layers': 1}",0.7405386975792704,0.7343110504774898,0.75,0.7416165826855868,0.006450176302850556,7
3,139.75624306996664,0.6975496432228889,0.9789433479309082,0.010743482512410174,32,0.2,50,0.001,64,2,"{'batch_size': 32, 'dropout_rate': 0.2, 'epochs': 50, 'learning_rate': 0.001, 'lstm_units': 64, 'num_lstm_layers': 2}",0.7374701670644391,0.7216916780354706,0.7445429740791268,0.7345682730596789,0.00955200412932114,8
4,18.927614609400432,0.2097595604063918,0.686369260152181,0.14413584963618095,64,0.2,20,0.001,64,1,"{'batch_size': 64, 'dropout_rate': 0.2, 'epochs': 20, 'learning_rate': 0.001, 'lstm_units': 64, 'num_lstm_layers': 1}",0.7586089328332765,0.7414733969986358,0.7513642564802183,0.7504821954373769,0.007023302682144991,1
5,31.01194683710734,0.1056933902256337,1.014970858891805,0.04091529002341574,64,0.2,20,0.001,64,2,"{'batch_size': 64, 'dropout_rate': 0.2, 'epochs': 20, 'learning_rate': 0.001, 'lstm_units': 64, 'num_lstm_layers': 2}",0.7504261847937266,0.745225102319236,0.7551159618008185,0.750255749637927,0.0040397245308603285,2
6,46.389581044514976,0.3680374565956701,0.7526324590047201,0.14188080442562004,64,0.2,50,0.001,64,1,"{'batch_size': 64, 'dropout_rate': 0.2, 'epochs': 50, 'learning_rate': 0.001, 'lstm_units': 64, 'num_lstm_layers': 1}",0.747016706443914,0.7346521145975443,0.7459072305593452,0.7425253505336012,0.005585613500366981,6
7,74.55272610982259,0.4782962072374941,1.0255058606465657,0.031822652836392545,64,0.2,50,0.001,64,2,"{'batch_size': 64, 'dropout_rate': 0.2, 'epochs': 50, 'learning_rate': 0.001, 'lstm_units': 64, 'num_lstm_layers': 2}",0.7442891237640641,0.7332878581173261,0.7561391541609823,0.7445720453474575,0.009331147345868634,5
